 crate_id | slot | fem_channel | wireplane | wirenum 
        6 |    9 |          22 | U         |    1787
        5 |    8 |          59 | Y         |    1787
        9 |   15 |          27 | V         |    1787
        5 |    8 |          60 | Y         |    1788
        9 |   15 |          28 | V         |    1788
        6 |    9 |          24 | U         |    1788
        6 |    9 |          26 | U         |    1789
        9 |   15 |          29 | V         |    1789
        5 |    8 |          61 | Y         |    1789
        6 |    9 |          28 | U         |    1790
        9 |   15 |          30 | V         |    1790
        5 |    8 |          62 | Y         |    1790
        6 |    9 |          30 | U         |    1791
        9 |   15 |          31 | V         |    1791
        5 |    8 |          63 | Y         |    1791
        5 |    7 |          32 | Y         |    1792
        6 |    8 |           0 | U         |    1792
        9 |   14 |          32 | V         |    1792
        6 |    8 |           2 | U         |    1793
        5 |    7 |          33 | Y         |    1793
        9 |   14 |          33 | V         |    1793
        6 |    8 |           4 | U         |    1794
        5 |    7 |          34 | Y         |    1794
        9 |   14 |          34 | V         |    1794
        5 |    7 |          35 | Y         |    1795
        6 |    8 |           6 | U         |    1795
        9 |   14 |          35 | V         |    1795
        6 |    8 |           8 | U         |    1796
        9 |   14 |          36 | V         |    1796
        5 |    7 |          36 | Y         |    1796
        6 |    8 |          10 | U         |    1797
        5 |    7 |          37 | Y         |    1797
        9 |   14 |          37 | V         |    1797
        9 |   14 |          38 | V         |    1798
        5 |    7 |          38 | Y         |    1798
        6 |    8 |          12 | U         |    1798
        9 |   14 |          39 | V         |    1799
        6 |    8 |          14 | U         |    1799
        5 |    7 |          39 | Y         |    1799
        5 |    7 |          40 | Y         |    1800
        9 |   14 |          40 | V         |    1800
        6 |    8 |          16 | U         |    1800
        5 |    7 |          41 | Y         |    1801
        6 |    8 |          18 | U         |    1801
        9 |   14 |          41 | V         |    1801
        6 |    8 |          20 | U         |    1802
        9 |   14 |          42 | V         |    1802
        5 |    7 |          42 | Y         |    1802
        5 |    7 |          43 | Y         |    1803
        9 |   14 |          43 | V         |    1803
        6 |    8 |          22 | U         |    1803
        5 |    7 |          44 | Y         |    1804
        6 |    8 |          24 | U         |    1804
        9 |   14 |          44 | V         |    1804
        5 |    7 |          45 | Y         |    1805
        6 |    8 |          26 | U         |    1805
        9 |   14 |          45 | V         |    1805
        9 |   14 |          46 | V         |    1806
        5 |    7 |          46 | Y         |    1806
        6 |    8 |          28 | U         |    1806
        6 |    8 |          30 | U         |    1807
        9 |   14 |          47 | V         |    1807
        5 |    7 |          47 | Y         |    1807
        9 |   14 |          48 | V         |    1808
        5 |    7 |          48 | Y         |    1808
        6 |    7 |           0 | U         |    1808
        6 |    7 |           2 | U         |    1809
        5 |    7 |          49 | Y         |    1809
        9 |   14 |          49 | V         |    1809
        5 |    7 |          50 | Y         |    1810
        6 |    7 |           4 | U         |    1810
        9 |   14 |          50 | V         |    1810
        5 |    7 |          51 | Y         |    1811
        6 |    7 |           6 | U         |    1811
        9 |   14 |          51 | V         |    1811
        9 |   14 |          52 | V         |    1812
        5 |    7 |          52 | Y         |    1812
        6 |    7 |           8 | U         |    1812
        9 |   14 |          53 | V         |    1813
        6 |    7 |          10 | U         |    1813
        5 |    7 |          53 | Y         |    1813
        5 |    7 |          54 | Y         |    1814
        9 |   14 |          54 | V         |    1814
        6 |    7 |          12 | U         |    1814
        9 |   14 |          55 | V         |    1815
        6 |    7 |          14 | U         |    1815
        5 |    7 |          55 | Y         |    1815
        5 |    7 |          56 | Y         |    1816
        9 |   14 |          56 | V         |    1816
        6 |    7 |          16 | U         |    1816
        5 |    7 |          57 | Y         |    1817
        6 |    7 |          18 | U         |    1817
        9 |   14 |          57 | V         |    1817
        9 |   14 |          58 | V         |    1818
        5 |    7 |          58 | Y         |    1818
        6 |    7 |          20 | U         |    1818
        5 |    7 |          59 | Y         |    1819
        9 |   14 |          59 | V         |    1819
        6 |    7 |          22 | U         |    1819
        9 |   14 |          60 | V         |    1820
        6 |    7 |          24 | U         |    1820
        5 |    7 |          60 | Y         |    1820
        6 |    7 |          26 | U         |    1821
        5 |    7 |          61 | Y         |    1821
        9 |   14 |          61 | V         |    1821
        5 |    7 |          62 | Y         |    1822
        6 |    7 |          28 | U         |    1822
        9 |   14 |          62 | V         |    1822
        6 |    7 |          30 | U         |    1823
        9 |   14 |          63 | V         |    1823
        5 |    7 |          63 | Y         |    1823
        9 |   14 |           0 | V         |    1824
        6 |    6 |           0 | U         |    1824
        5 |    6 |          32 | Y         |    1824
        9 |   14 |           1 | V         |    1825
        5 |    6 |          33 | Y         |    1825
        6 |    6 |           2 | U         |    1825
        9 |   14 |           2 | V         |    1826
        5 |    6 |          34 | Y         |    1826
        6 |    6 |           4 | U         |    1826
        6 |    6 |           6 | U         |    1827
        5 |    6 |          35 | Y         |    1827
        9 |   14 |           3 | V         |    1827
        5 |    6 |          36 | Y         |    1828
        6 |    6 |           8 | U         |    1828
        9 |   14 |           4 | V         |    1828
        6 |    6 |          10 | U         |    1829
        5 |    6 |          37 | Y         |    1829
